id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,increment,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000772,0.502461,0.706057,0.503879,216.809,77.0532,299.72,0.0005,0.473761,0.811539,0.341988,-0.662086,0.638332,0.392651,0,0,0,0,0,0,0.988003,0.148007,-0.0440823,-0.167044,0.93719,-0.30622,0,0,0,0.583092,0.772809,-0.250537,-0.810751,0.555773,-0.183845,0.697319,0.330926,0.635794,-0.70023,0.123128,0.703219,-0.116499,0.885952,0.448907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843825,0.514283,0.15321,-0.941144,0.245571,0.232256,-0.940372,0.0523345,-0.336098,0.848119,0.322599,-0.420268,0.146666,0.989165,-0.00648246,-0.445726,0.894932,0.0206166,-0.448954,0.705639,-0.548192,0,0,0
000773,0.502044,0.708094,0.505126,216.809,77.0532,299.72,0.0005,0.474017,0.810991,0.342929,-0.661803,0.638059,0.39357,0,0,0,0,0,0,0.988055,0.147509,-0.0445818,-0.167195,0.938092,-0.303363,0,0,0,0.583472,0.773304,-0.248116,-0.811617,0.555156,-0.181878,0.698108,0.330746,0.635022,0,0,0,-0.116417,0.885283,0.450246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844085,0.513856,0.15321,-0.940919,0.245512,0.233228,-0.940874,0.0523622,-0.334685,0.848689,0.32228,-0.41936,0.146669,0.989179,-0.00348298,-0.445697,0.894873,0.0236157,-0.448419,0.708561,-0.54485,0,0,0
000774,0.501121,0.706638,0.509794,216.809,77.0532,299.72,0.0005,0.474023,0.812961,0.338226,-0.663136,0.638654,0.39035,0,0,0,0,0,0,0.987914,0.147993,-0.0460802,-0.167245,0.938391,-0.302411,0,0,0,0.583396,0.773205,-0.248601,-0.811424,0.556237,-0.17942,0.701539,0.332369,0.630375,0,0,0,-0.116719,0.887727,0.445329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844278,0.514557,0.14975,-0.941144,0.245571,0.232256,-0.942368,0.0524446,-0.330441,0.849099,0.322969,-0.417998,0.146667,0.989168,-0.00598254,-0.445264,0.895126,0.0221163,-0.45055,0.709144,-0.542327,0,0,0
000775,0.508249,0.708713,0.500958,216.809,77.0532,299.72,0.0005,0.471993,0.808557,0.351367,-0.662928,0.639149,0.38989,0,0,0,0,0,0,0.988439,0.148072,-0.032593,-0.167511,0.936952,-0.306694,0,0,0,0.583968,0.774772,-0.2423,-0.809514,0.554921,-0.191703,0.691752,0.32774,0.64348,-0.702046,0.122938,0.70144,-0.11625,0.883938,0.452923,0,0,0,0,0,0,-0.3451,0.527359,0.776401,0,0,0,0,0,0,0.842452,0.512867,0.165054,-0.943147,0.245575,0.223981,-0.936423,0.0526175,-0.346906,0.85122,0.323236,-0.413452,0.14667,0.989185,-0.000483686,-0.445739,0.894959,0.019117,-0.446522,0.704574,-0.551538,0,0,0
000776,0.502048,0.706528,0.507835,216.809,77.0532,299.72,0.0005,0.473677,0.812378,0.340107,-0.662648,0.638877,0.390811,-0.668768,0.270949,-0.692341,0,0,0,0.987907,0.148498,-0.0445818,-0.167195,0.938092,-0.303363,0,0,0,0.583396,0.773205,-0.248601,-0.811335,0.555568,-0.181878,0.700326,0.331242,0.632314,0,0,0,-0.116609,0.886841,0.447119,0,0,0,0,0,0,-0.346171,0.531747,0.772923,0,0,0,0,0,0,0.844345,0.514013,0.151233,-0.94113,0.246084,0.231769,-0.941513,0.0528982,-0.3328,0.849099,0.322969,-0.417998,0.146667,0.989168,-0.00598254,-0.445717,0.894913,0.0216163,-0.449832,0.707992,-0.544425,0,0,0
000777,0.501683,0.706827,0.504567,216.809,77.0532,299.72,0.0005,0.473329,0.811791,0.341987,-0.661803,0.638059,0.39357,-0.667407,0.268773,-0.694499,0,0,0,0.987937,0.147997,-0.0455807,-0.167095,0.937492,-0.305268,0,0,0,0.583169,0.772909,-0.250053,-0.811052,0.555981,-0.181879,0.698609,0.33043,0.634636,0,0,0,-0.116472,0.885729,0.449353,0,0,0,0.24921,0.616056,0.747241,0,0,0,0,0,0,0,0,0,0.843955,0.514362,0.152221,-0.94068,0.245966,0.233714,-0.940902,0.051863,-0.334685,0.847922,0.322525,-0.420721,0.146667,0.989171,-0.00548262,-0.445259,0.895116,0.0226161,-0.449533,0.706568,-0.546518,0,0,0
000778,0.503962,0.703038,0.502283,216.809,77.0532,299.72,0.0005,0.473935,0.811832,0.341049,-0.663555,0.63906,0.388968,-0.662865,0.270698,-0.698092,0,0,0,0.988089,0.148019,-0.0420843,-0.166739,0.935361,-0.311926,0,0,0,0.582709,0.77231,-0.252956,-0.81011,0.554725,-0.189739,0.695954,0.330834,0.637336,0,0,0,-0.116636,0.887063,0.446671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.843825,0.514283,0.15321,-0.941814,0.245745,0.229337,-0.939022,0.0522601,-0.339863,0.84808,0.321515,-0.421175,0.146661,0.989131,-0.0104819,-0.445318,0.895236,0.0156177,-0.447075,0.703572,-0.552368,0,0,0
000779,0.502727,0.708032,0.501226,216.809,77.0532,299.72,0.0005,0.473491,0.810103,0.345745,-0.661237,0.637509,0.395408,0,0,0,0,0,0,0.988025,0.14801,-0.0435828,-0.167562,0.937254,-0.305743,0,0,0,0.582922,0.773408,-0.249084,-0.810751,0.555773,-0.183845,0.695303,0.329973,0.638491,0,0,0,-0.11625,0.883938,0.452923,0,0,0,0,0,0,-0.344045,0.526656,0.777346,0,0,0,0,0,0,0.843821,0.513696,0.155186,-0.941045,0.245028,0.233228,-0.939699,0.0522974,-0.337981,0.847725,0.32245,-0.421175,0.146669,0.989179,-0.00348298,-0.445702,0.894883,0.0231159,-0.447963,0.70594,-0.548614,0,0,0
000780,0.509549,0.702339,0.500121,108.713,307.834,348.077,0.0005,0.485941,0.775259,0.403528,-0.655291,0.623799,0.425991,-0.651031,0.326445,-0.685268,0.505132,0.496584,-0.705865,0.990905,0.13336,-0.0179774,-0.148443,0.956874,-0.249715,0,0,0,0.59784,0.778365,-0.191662,-0.798089,0.580192,-0.162577,0.6944,0.270783,0.666698,0,0,0,-0.102237,0.855517,0.507582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85023,0.486431,0.201231,-0.940622,0.246102,0.233804,-0.932703,0.0921684,-0.348669,0.857696,0.337305,-0.388049,0.164296,0.984561,0.0603862,-0.429962,0.900027,0.0713086,-0.430194,0.745728,-0.508746,0,0,0
000781,0.507473,0.700453,0.506766,108.713,307.834,348.077,0.0005,0.48734,0.778391,0.395736,-0.657014,0.624756,0.421915,-0.655453,0.329801,-0.679421,0.506735,0.497467,-0.704093,0.990825,0.13335,-0.0219753,-0.148496,0.957243,-0.248263,0,0,0,0.597663,0.778138,-0.193134,-0.798837,0.58012,-0.159123,0.700634,0.272132,0.659588,0,0,0,-0.103678,0.859407,0.500669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851766,0.486729,0.193881,-0.940622,0.246102,0.233804,-0.935279,0.0924216,-0.341631,0.857877,0.337376,-0.387589,0.164341,0.984819,0.0558941,-0.430021,0.900154,0.0693137,-0.431566,0.748152,-0.504004,0,0,0
000782,0.502406,0.702097,0.503965,108.713,307.834,348.077,0.0005,0.487552,0.778725,0.394817,-0.653589,0.62217,0.43096,-0.656367,0.332505,-0.677217,0.503225,0.497511,-0.706574,0.990558,0.133314,-0.0319704,-0.148585,0.957854,-0.24584,0,0,0,0.597,0.777289,-0.198527,-0.799607,0.581301,-0.150726,0.701681,0.273075,0.658083,0,0,0,-0.102903,0.856968,0.504993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852844,0.487341,0.187501,-0.938077,0.245438,0.244483,-0.937802,0.0926696,-0.334573,0.854593,0.336093,-0.395868,0.164331,0.984763,0.0568925,-0.429354,0.899908,0.076295,-0.433052,0.748748,-0.501839,0,0,0
000783,0.506851,0.706147,0.500817,108.713,307.834,348.077,0.0005,0.485192,0.775013,0.404898,-0.653433,0.622021,0.431411,-0.65318,0.329773,-0.68162,0.506084,0.49612,-0.70551,0.990814,0.133348,-0.0224751,-0.148689,0.95858,-0.242931,0,0,0,0.597679,0.77897,-0.189699,-0.798819,0.581345,-0.154679,0.696132,0.27092,0.664833,0,0,0,-0.102507,0.853434,0.511022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850578,0.486629,0.199272,-0.939248,0.245744,0.239632,-0.934646,0.091857,-0.34351,0.857154,0.336557,-0.389892,0.164247,0.984283,0.0648769,-0.42974,0.899553,0.0782887,-0.431814,0.74859,-0.50314,0,0,0
000784,0.509735,0.709756,0.50016,108.713,307.834,348.077,0.0005,0.48366,0.772603,0.411287,-0.653277,0.621871,0.431862,-0.652333,0.327663,-0.683446,0.508237,0.495438,-0.704441,0.990938,0.133365,-0.0159786,-0.148827,0.959534,-0.23905,0,0,0,0.598878,0.779693,-0.182824,-0.798862,0.580757,-0.156654,0.692844,0.270179,0.668558,0,0,0,-0.102804,0.851592,0.514025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.849593,0.485494,0.206124,-0.940294,0.2455,0.235747,-0.932876,0.0921854,-0.3482,0.859135,0.337867,-0.384361,0.164171,0.983847,0.0713602,-0.429638,0.899336,0.081279,-0.432371,0.74856,-0.502706,0,0,0
000785,0.503235,0.708162,0.508279,108.713,307.834,348.077,0.0005,0.487124,0.77712,0.39849,-0.653277,0.621871,0.431862,-0.661181,0.330457,-0.673526,0.508036,0.496645,-0.703735,0.990663,0.133328,-0.0284722,-0.148928,0.96024,-0.236136,0,0,0,0.59853,0.778436,-0.189209,-0.79997,0.582186,-0.145287,0.702782,0.272966,0.656953,0,0,0,-0.102706,0.855206,0.508011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851853,0.487353,0.191918,-0.938313,0.2455,0.243513,-0.938466,0.0927349,-0.332687,0.857334,0.337164,-0.388971,0.164236,0.984219,0.0658745,-0.429586,0.899224,0.0827739,-0.435259,0.752648,-0.494035,0,0,0
000786,0.503837,0.708524,0.508371,108.713,307.834,348.077,0.0005,0.48691,0.776784,0.399407,-0.653589,0.62217,0.43096,-0.660282,0.332243,-0.67353,0.508636,0.496536,-0.703378,0.990691,0.133332,-0.0274727,-0.148945,0.960356,-0.235651,0,0,0,0.598646,0.778584,-0.188227,-0.80044,0.581291,-0.146276,0.701988,0.273194,0.657707,0,0,0,-0.102706,0.855206,0.508011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851934,0.486824,0.1929,-0.938548,0.245561,0.242543,-0.938135,0.0927023,-0.33363,0.857696,0.337305,-0.388049,0.16423,0.984187,0.0663734,-0.429586,0.899224,0.0827739,-0.435259,0.752648,-0.494035,0,0,0
000787,0.503107,0.705972,0.507769,108.713,307.834,348.077,0.0005,0.487551,0.777791,0.396655,-0.6539,0.622467,0.430057,-0.66013,0.331046,-0.674267,0.507886,0.495794,-0.704443,0.990634,0.133324,-0.0294717,-0.148827,0.959534,-0.23905,0,0,0,0.598178,0.777985,-0.192154,-0.800028,0.581609,-0.147265,0.702419,0.273898,0.656953,0,0,0,-0.102818,0.856214,0.506287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852681,0.486674,0.189956,-0.938431,0.24553,0.243028,-0.938301,0.0927186,-0.333159,0.856608,0.33688,-0.390812,0.164269,0.984409,0.0628812,-0.429204,0.899588,0.080781,-0.433905,0.752285,-0.495777,0,0,0
000788,0.508643,0.709453,0.500911,108.713,307.834,348.077,0.0005,0.4841,0.773296,0.409464,-0.653277,0.621871,0.431862,-0.653922,0.326786,-0.682347,0.507536,0.496151,-0.704444,0.990838,0.133856,-0.0179774,-0.148827,0.959534,-0.23905,0,0,0,0.598368,0.779853,-0.183806,-0.799113,0.580941,-0.154679,0.694089,0.270662,0.66707,0,0,0,-0.102833,0.851848,0.513596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84995,0.485697,0.204167,-0.93971,0.245864,0.23769,-0.933789,0.0917727,-0.345856,0.858594,0.338193,-0.385283,0.16369,0.983999,0.0703626,-0.429638,0.899336,0.081279,-0.432309,0.749464,-0.50141,0,0,0
000789,0.505201,0.708393,0.505224,108.713,307.834,348.077,0.0005,0.486265,0.775769,0.402155,-0.653277,0.621871,0.431862,-0.657345,0.331319,-0.676849,0.506985,0.497714,-0.703738,0.990756,0.13334,-0.0249739,-0.148861,0.95977,-0.238079,0,0,0,0.598307,0.778963,-0.187736,-0.800082,0.581029,-0.149243,0.699711,0.271773,0.660714,0,0,0,-0.102592,0.854194,0.509732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851342,0.486488,0.196332,-0.938899,0.245653,0.241088,-0.936631,0.0925545,-0.337869,0.857698,0.336769,-0.38851,0.164224,0.984154,0.0668721,-0.429603,0.899262,0.0822756,-0.432793,0.75235,-0.496648,0,0,0
000790,0.506056,0.707368,0.503584,359.486,59.0791,311.599,0.0005,0.441588,0.832326,0.335011,-0.684837,0.611687,0.396028,-0.685126,0.236471,-0.688973,0,0,0,0.980068,0.191503,-0.052852,-0.213413,0.926976,-0.308498,0,0,0,0.544538,0.797954,-0.258357,-0.83678,0.517156,-0.17986,0.689126,0.363328,0.626975,0,0,0,-0.148802,0.882102,0.446937,0,0,0,0.231494,0.62948,0.741731,0,0,0,0,0,0,0,0,0,0.821556,0.55158,0.144239,-0.94896,0.205287,0.239443,-0.944413,0.00860156,-0.328648,0.828723,0.357961,-0.430212,0.102301,0.994693,-0.0109751,-0.484793,0.874378,0.0209246,-0.487361,0.681069,-0.546466,0,0,0
000791,0.501887,0.702644,0.507528,359.486,59.0791,311.599,0.0005,0.443387,0.835662,0.324155,-0.685611,0.61171,0.394649,-0.68934,0.238987,-0.683883,0,0,0,0.979657,0.190914,-0.0618361,-0.213702,0.925956,-0.311348,0,0,0,0.54409,0.795558,-0.26656,-0.837459,0.517578,-0.175431,0.694913,0.366375,0.618761,0,0,0,-0.149365,0.885604,0.439767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822881,0.552465,0.132851,-0.948121,0.204595,0.243324,-0.947652,0.00862937,-0.319188,0.826539,0.357566,-0.434719,0.102287,0.994574,-0.0189733,-0.484379,0.874664,0.0184252,-0.487894,0.682697,-0.543953,0,0,0
000792,0.503956,0.706246,0.506024,359.486,59.0791,311.599,0.0005,0.442819,0.833555,0.330298,-0.684837,0.611687,0.396028,-0.688051,0.236425,-0.686068,0,0,0,0.979853,0.191461,-0.0568453,-0.213901,0.926864,-0.308496,0,0,0,0.54458,0.797139,-0.260772,-0.837309,0.517485,-0.176416,0.6924,0.364486,0.622681,0,0,0,-0.149015,0.883422,0.444252,0,0,0,0.23287,0.631734,0.739381,0,0,0,0,0,0,0,0,0,0.822424,0.551559,0.139291,-0.948372,0.20516,0.241869,-0.946206,0.00861696,-0.323449,0.827931,0.358164,-0.431565,0.102297,0.994663,-0.0134745,-0.484351,0.874611,0.0214245,-0.488301,0.682407,-0.543951,0,0,0
000793,0.509666,0.70686,0.506644,359.486,59.0791,311.599,0.0005,0.441588,0.832326,0.335011,-0.686882,0.613524,0.389591,0,0,0,0,0,0,0.980429,0.191574,-0.0453637,-0.213835,0.926562,-0.309447,0,0,0,0.545608,0.798618,-0.254009,-0.836006,0.516674,-0.184776,0.688849,0.363182,0.627365,0,0,0,-0.149578,0.883778,0.443354,0,0,0,0.231204,0.631563,0.740049,0,0,0,0,0,0,0,0,0,0.821008,0.551214,0.148689,-0.95102,0.20522,0.231184,-0.942929,0.00808884,-0.332895,0.831663,0.359225,-0.423431,0.1023,0.994687,-0.011475,-0.484829,0.874445,0.0169254,-0.486796,0.681135,-0.546886,0,0,0
000794,0.502983,0.706747,0.506683,359.486,59.0791,311.599,0.0005,0.441936,0.834025,0.330295,-0.684542,0.611422,0.396946,-0.68902,0.237818,-0.684612,0,0,0,0.979768,0.191445,-0.0583426,-0.213545,0.927576,-0.306595,0,0,0,0.54458,0.797139,-0.260772,-0.837607,0.51767,-0.174447,0.692718,0.365219,0.621898,0,0,0,-0.148979,0.883203,0.4447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822318,0.552089,0.137805,-0.948016,0.205084,0.243324,-0.946851,0.0086225,-0.321556,0.827733,0.357535,-0.432467,0.102299,0.994676,-0.0124748,-0.484772,0.87434,0.022924,-0.488111,0.683875,-0.542275,0,0,0
000795,0.502225,0.706807,0.507347,359.486,59.0791,311.599,0.0005,0.442093,0.834315,0.329351,-0.684246,0.611157,0.397863,-0.690156,0.236624,-0.683882,0,0,0,0.979585,0.191918,-0.0598399,-0.213578,0.927726,-0.306119,0,0,0,0.544505,0.797032,-0.261254,-0.837829,0.517808,-0.17297,0.693542,0.365653,0.620723,0,0,0,-0.149015,0.883422,0.444252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822433,0.552165,0.136815,-0.947883,0.204544,0.244294,-0.947337,0.00812665,-0.320135,0.827534,0.357449,-0.432918,0.102299,0.994676,-0.0124748,-0.484761,0.874319,0.0239237,-0.489237,0.683739,-0.541432,0,0,0
000796,0.508327,0.704209,0.503941,359.486,59.0791,311.599,0.0005,0.441906,0.832914,0.333126,-0.686447,0.613133,0.390972,0,0,0,0,0,0,0.980243,0.191538,-0.0493575,-0.212594,0.925569,-0.313251,0,0,0,0.544728,0.797353,-0.259806,-0.835848,0.516577,-0.185758,0.688849,0.363182,0.627365,0,0,0,-0.149648,0.884215,0.442458,0,0,0,0.232351,0.630348,0.740726,0,0,0,0,0,0,0,0,0,0.821436,0.5515,0.145228,-0.950338,0.205073,0.2341,-0.943257,0.00859163,-0.331952,0.829512,0.3583,-0.428406,0.101796,0.994685,-0.015474,-0.484845,0.874473,0.0149257,-0.485285,0.679855,-0.549815,0,0,0
000797,0.501894,0.705178,0.506388,359.486,59.0791,311.599,0.0005,0.443287,0.834424,0.327465,-0.684727,0.610917,0.397404,-0.689509,0.2364,-0.684611,0,0,0,0.979592,0.19141,-0.061337,-0.213413,0.926976,-0.308498,0,0,0,0.544131,0.796493,-0.263666,-0.837681,0.517716,-0.173954,0.694283,0.364913,0.620331,0,0,0,-0.149085,0.88386,0.443356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822937,0.551901,0.134833,-0.947658,0.205007,0.244779,-0.947337,0.00812665,-0.320135,0.826737,0.357107,-0.434719,0.102294,0.994634,-0.0154741,-0.484783,0.87436,0.0219243,-0.488614,0.682852,-0.543112,0,0,0
000798,0.506034,0.705045,0.507559,359.486,59.0791,311.599,0.0005,0.442378,0.83379,0.330297,-0.686301,0.613002,0.391432,0,0,0,0,0,0,0.980042,0.191498,-0.0533511,-0.213347,0.926674,-0.309449,0,0,0,0.544802,0.797459,-0.259324,-0.836966,0.516683,-0.180351,0.692124,0.364341,0.623072,0,0,0,-0.149225,0.884734,0.441562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822249,0.551442,0.140776,-0.949542,0.205413,0.237015,-0.945236,0.00810863,-0.326286,0.829512,0.3583,-0.428406,0.102295,0.994649,-0.0144743,-0.484821,0.87443,0.0179252,-0.487424,0.682029,-0.545211,0,0,0
000799,0.508,0.703254,0.509843,359.486,59.0791,311.599,0.0005,0.44269,0.83437,0.328408,-0.687748,0.614302,0.386827,0,0,0,0,0,0,0.980243,0.191538,-0.0493575,-0.213702,0.925956,-0.311348,0,0,0,0.544611,0.79806,-0.257874,-0.836162,0.516772,-0.183793,0.691934,0.365371,0.622681,0,0,0,-0.150032,0.886605,0.437519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822132,0.551364,0.141765,-0.950688,0.20566,0.232156,-0.944582,0.00810301,-0.328176,0.831082,0.358431,-0.425242,0.102291,0.99461,-0.0169737,-0.484855,0.874492,0.0134259,-0.487518,0.681292,-0.546047,0,0,0
000800,0.509964,0.701753,0.505051,83.4944,201.554,117.675,0.0005,0.534651,0.751189,0.387122,-0.616499,0.685531,0.387267,0,0,0,0,0,0,0.99833,0.0577479,0.00163968,-0.0712234,0.95729,-0.280221,0,0,0,0.65901,0.725239,-0.199333,-0.749054,0.632339,-0.197652,0.701985,0.240664,0.670296,-0.713827,0.162548,0.681197,-0.0497596,0.879181,0.473883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880599,0.427534,0.204351,-0.924637,0.323322,0.201267,-0.91673,0.149539,-0.370464,0.890345,0.259655,-0.373986,0.236316,0.971104,0.033344,-0.362901,0.931253,0.0327223,-0.363556,0.760641,-0.537822,0,0,0
000801,0.509483,0.70199,0.509843,83.4944,201.554,117.675,0.0005,0.535328,0.752127,0.384355,-0.617271,0.686394,0.3845,0,0,0,0,0,0,0.998302,0.0582471,0.00064008,-0.0712766,0.958124,-0.27734,0,0,0,0.659279,0.725531,-0.197373,-0.749428,0.632656,-0.195201,0.705148,0.241746,0.666578,-0.71703,0.162247,0.677897,-0.0498388,0.880832,0.470798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881147,0.427799,0.201414,-0.924827,0.323388,0.200288,-0.918185,0.149777,-0.366746,0.89124,0.259914,-0.371668,0.23632,0.97112,0.0328443,-0.362896,0.931237,0.033222,-0.364578,0.762826,-0.534023,0,0,0
000802,0.50427,0.703115,0.507018,83.4944,201.554,117.675,0.0005,0.535778,0.752749,0.382508,-0.61494,0.683787,0.392791,0,0,0,0,0,0,0.998258,0.0582445,-0.0093576,-0.0712942,0.958401,-0.276379,0,0,0,0.658696,0.724162,-0.20423,-0.750272,0.634028,-0.187349,0.706246,0.24265,0.665085,-0.711385,0.16097,0.68412,-0.049249,0.878971,0.474325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882395,0.428401,0.194554,-0.922692,0.322643,0.21105,-0.920793,0.150709,-0.359759,0.887626,0.258868,-0.38093,0.23632,0.97112,0.0328443,-0.362832,0.93107,0.0382186,-0.364578,0.764006,-0.532333,0,0,0
000803,0.507095,0.709187,0.508741,83.4944,201.554,117.675,0.0005,0.533562,0.750534,0.389885,-0.614174,0.683681,0.394171,0,0,0,0,0,0,0.998297,0.0582467,-0.00335868,-0.0714494,0.960844,-0.26772,0,0,0,0.65981,0.726104,-0.193451,-0.750879,0.633888,-0.185384,0.704832,0.241638,0.66695,-0.713605,0.161985,0.681563,-0.0491232,0.876352,0.479159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880966,0.427711,0.202394,-0.923187,0.322815,0.208606,-0.919983,0.15007,-0.36209,0.890484,0.259175,-0.373987,0.236233,0.970774,0.042336,-0.362744,0.930839,0.0442133,-0.366264,0.766432,-0.527668,0,0,0
000804,0.503849,0.704448,0.501835,83.4944,201.554,117.675,0.0005,0.534764,0.751346,0.386661,-0.61349,0.682166,0.397843,0,0,0,0,0,0,0.998254,0.0582442,-0.00985753,-0.0712766,0.958124,-0.27734,0,0,0,0.658187,0.724348,-0.205208,-0.750846,0.633204,-0.187839,0.70309,0.241571,0.668811,-0.707259,0.160549,0.688483,-0.0491117,0.876113,0.479598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881736,0.428638,0.197005,-0.921989,0.322397,0.21447,-0.919903,0.150563,-0.36209,0.88634,0.258497,-0.384163,0.236308,0.971071,0.0343433,-0.362797,0.930978,0.0407166,-0.3639,0.762556,-0.53487,0,0,0
000805,0.500704,0.70213,0.504983,83.4944,201.554,117.675,0.0005,0.53604,0.753966,0.379733,-0.613755,0.682462,0.396925,0,0,0,0,0,0,0.998169,0.0582393,-0.0163567,-0.071259,0.957847,-0.278301,0,0,0,0.657113,0.723921,-0.210098,-0.750768,0.634449,-0.18391,0.707979,0.242714,0.663216,-0.707148,0.161037,0.688483,-0.0492263,0.878497,0.475205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.883127,0.429309,0.189156,-0.921542,0.321712,0.217399,-0.922382,0.150968,-0.355557,0.884949,0.257053,-0.388314,0.236343,0.971211,0.029846,-0.362345,0.931197,0.0397176,-0.364465,0.763765,-0.532756,0,0,0
000806,0.505353,0.700044,0.50732,83.4944,201.554,117.675,0.0005,0.535929,0.753812,0.380195,-0.615982,0.684952,0.38911,0,0,0,0,0,0,0.998275,0.0582455,-0.00735789,-0.0712234,0.95729,-0.280221,0,0,0,0.658417,0.72386,-0.206187,-0.749944,0.633095,-0.191767,0.706246,0.24265,0.665085,-0.712053,0.162659,0.683024,-0.0493396,0.880859,0.4708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882395,0.428401,0.194554,-0.923383,0.322884,0.207628,-0.919903,0.150563,-0.36209,0.887851,0.259454,-0.380005,0.23635,0.97124,0.0288465,-0.362896,0.931237,0.033222,-0.364238,0.762099,-0.53529,0,0,0
000807,0.508362,0.70527,0.507086,83.4944,201.554,117.675,0.0005,0.534424,0.750875,0.388044,-0.616094,0.684328,0.39003,0,0,0,0,0,0,0.998273,0.0587461,-0.000859392,-0.0713379,0.959087,-0.273976,0,0,0,0.659413,0.725675,-0.196393,-0.749695,0.633538,-0.191276,0.703569,0.241206,0.668439,-0.713605,0.161985,0.681563,-0.0497027,0.877995,0.476083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880874,0.427667,0.202883,-0.924132,0.322616,0.204693,-0.918466,0.150329,-0.365816,0.890345,0.259655,-0.373986,0.236277,0.970949,0.0378406,-0.362832,0.93107,0.0382186,-0.364917,0.76355,-0.532754,0,0,0
000808,0.504683,0.707625,0.508138,83.4944,201.554,117.675,0.0005,0.535284,0.751212,0.386201,-0.614151,0.682905,0.395548,0,0,0,0,0,0,0.998267,0.058245,-0.00835774,-0.0714154,0.960308,-0.269646,0,0,0,0.659145,0.725385,-0.198353,-0.750838,0.634508,-0.183418,0.70657,0.241704,0.665085,-0.711498,0.162021,0.683755,-0.0491462,0.87683,0.478282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.881866,0.428145,0.197495,-0.922492,0.322573,0.212027,-0.921148,0.150766,-0.358826,0.888719,0.259185,-0.378155,0.236268,0.970911,0.0388397,-0.362744,0.930839,0.0442133,-0.365361,0.76686,-0.527671,0,0,0
000809,0.507616,0.704491,0.50696,83.4944,201.554,117.675,0.0005,0.534244,0.751479,0.387121,-0.615462,0.684371,0.390951,0,0,0,0,0,0,0.998299,0.0582469,-0.00235894,-0.0713205,0.958813,-0.274937,0,0,0,0.659145,0.725385,-0.198353,-0.75034,0.632774,-0.191276,0.704201,0.241422,0.667695,-0.712719,0.16281,0.682294,-0.0492149,0.87826,0.475645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880929,0.428248,0.201414,-0.923938,0.322548,0.205672,-0.918827,0.150388,-0.364885,0.889764,0.258967,-0.37584,0.236295,0.97102,0.0358422,-0.362839,0.931088,0.037719,-0.364465,0.763765,-0.532756,0,0,0
